RECORD,Wdir_Avg,Wavg_Avg,Wmax_Max,Tair_Avg,RHum_Avg,Pair_Avg,Rintensity_Avg
1239572,245.1667,3.416667,4.9,5.699999,81.66666,975.1667,0
1239573,254.6667,3.1,4,5.699999,81.7,975.2,0
1239574,248.5,4.566667,5.9,5.699999,81.68333,975.2,0
1239575,240.3333,4.35,5.3,5.699999,81.7,975.15,0
1239576,255.3333,3.416667,6.4,5.699999,81.68333,975.2,0
1239577,245.6667,4.55,6,5.699999,81.6,975.2,0
1239578,244.1667,3.816667,5.4,5.699999,81.61666,975.2,0
1239579,254.5,5.483333,6.7,5.766666,81.64999,975.2333,0
1239580,248,5.066667,6.8,5.8,81.6,975.2,0
1239581,248,4.416667,5.5,5.8,81.6,975.2,0
1239582,243.8333,3.883333,4.9,5.8,81.63333,975.2,0
1239583,249.1667,4.366666,5.9,5.8,81.7,975.2333,0
1239584,246.5,3.983333,4.7,5.8,81.75,975.25,0
1239585,242.6667,3.483333,4.5,5.8,81.8,975.2666,0
1239586,246.3333,4,6.1,5.8,81.8,975.25,0
1239587,227.3333,3.333333,4.8,5.8,81.8,975.2333,0
1239588,237.3333,5.183333,7.7,5.8,81.8,975.25,0
1239589,238.5,5.066667,7,5.733333,81.8,975.2166,0
1239590,243,4.566667,6.5,5.716667,81.83334,975.2833,0
1239591,254.6667,4.716667,6.8,5.8,81.75,975.3,0
1239592,245.1667,3.733333,4.9,5.8,81.7,975.3,0
1239593,250,5.666667,6.9,5.8,81.7,975.3499,0
1239594,257.3333,4.3,6.1,5.8,81.58333,975.3833,0
1239595,262,4.15,5.2,5.8,81.58333,975.4,0
1239596,259.3333,3.616667,6,5.8,81.6,975.4,0
1239597,266.6667,4.133333,5.7,5.8,81.6,975.4,0
1239598,277.3333,4.933333,7,5.8,81.6,975.3833,0
1239599,262.8333,3.966666,5.1,5.8,81.6,975.3833,0
1239600,252.8333,5.466667,7.2,5.8,81.55,975.4167,0
1239601,258.6667,4.15,6.4,5.8,81.6,975.4167,0
1239602,252.3333,4.183333,5.1,5.8,81.68333,975.4,0
1239603,256.5,6.416667,8.7,5.8,81.61666,975.45,0
1239604,255.5,4.166667,4.6,5.8,81.73333,975.4167,0
1239605,246,4.833333,8.2,5.8,81.83334,975.4,0
1239606,252.5,4.366666,5.7,5.8,81.85,975.4,0
1239607,250.6667,3.383333,4.6,5.8,81.88333,975.4,0
1239608,252.1667,4.5,6.7,5.8,81.93333,975.4,0
1239609,253.8333,3.933333,5,5.8,82,975.4666,0
1239610,258.3333,5.233333,7.3,5.8,81.93333,975.4666,0
1239611,244.5,4.8,7.7,5.8,81.93333,975.4666,0
1239612,259.5,3.716666,5.1,5.8,81.9,975.5166,0
1239613,260.1667,4.95,6.2,5.8,81.88333,975.5,0
1239614,253.5,4.35,6.5,5.8,81.88333,975.5,0
1239615,251.5,4.9,8.1,5.8,81.71667,975.5,0
1239616,253.5,4.133333,8,5.8,81.73333,975.4833,0
1239617,247.1667,5.966667,8.4,5.8,81.58333,975.5,0
1239618,260,3.966666,6,5.9,81.64999,975.55,0
1239619,264,3.933333,7.6,5.9,81.61666,975.5166,0
1239620,248.5,6.083333,7.7,5.9,81.5,975.5333,0
1239621,248.8333,6.266666,8,5.9,81.41666,975.5833,0
1239622,249.6667,5.9,7.9,5.9,81.33334,975.5999,0
1239623,255.5,5.4,7.6,5.9,81.31667,975.6166,0
1239624,243.1667,4.766666,6,5.9,81.3,975.65,0
1239625,250.3333,4.833333,7.3,5.9,81.3,975.6667,0
1239626,240.3333,6.633333,8,5.9,81.23333,975.6333,0
1239627,250.5,5.449999,6.9,5.949999,81.25,975.6667,0
1239628,249.1667,5.833333,7.6,5.966667,81.26667,975.7,0
1239629,241.6667,5.366666,6.7,6,81.13333,975.7333,0
1239630,253.6667,5.466667,8.3,6,81.06667,975.7,0
1239631,243.1667,5.783333,8.7,6,81.01666,975.7,0
1239632,252.3333,5.9,7.6,6,80.86667,975.7,0
1239633,253.3333,6.333333,8.5,6,80.7,975.7333,0
1239634,246.5,6.433333,9.1,6.066666,80.61666,975.75,0
1239635,243.1667,5.883333,7.2,6.1,80.48333,975.75,0
1239636,250.8333,5.75,8.5,6.1,80.38333,975.7833,0
1239637,247,4.683333,6.5,6.1,80.41666,975.7833,0
1239638,251.6667,5.9,6.9,6.1,80.5,975.8,0
1239639,249.8333,5.933333,7.3,6.1,80.48333,975.7833,0
1239640,251.8333,4.566667,6.4,6.1,80.45,975.7833,0
1239641,252,4.3,6.5,6.1,80.48333,975.7833,0
1239642,254.6667,5.699999,8.2,6.1,80.45,975.8,0
1239643,249.5,5.616666,7.9,6.1,80.43333,975.8,0
1239644,256.8333,6.233333,7.2,6.1,80.38333,975.7833,0
1239645,262.5,4.566667,6.2,6.15,80.33334,975.8,0
1239646,251.5,4.166667,6,6.199999,80.3,975.7833,0
1239647,248.8333,5.3,6.5,6.199999,80.23333,975.8,0
1239648,253.8333,4.35,5.8,6.199999,80.13333,975.8,0
1239649,250.1667,4.583333,7.2,6.199999,80.2,975.8,0
1239650,246.5,4.116666,5.7,6.199999,80.3,975.8,0
1239651,257.1667,5.583333,7.4,6.199999,80.28333,975.8167,0
1239652,242.1667,5.25,7.6,6.199999,80.3,975.8,0
1239653,241.6667,4.2,6.3,6.199999,80.23333,975.8,0
1239654,250.1667,3.85,5.3,6.199999,80.3,975.8,0
1239655,253.6667,4.116666,5.6,6.199999,80.4,975.8,0
1239656,260,4.116666,5.7,6.199999,80.5,975.8,0
1239657,248.6667,4.416667,5.8,6.199999,80.46667,975.8,0
1239658,255.5,3.366667,4.3,6.199999,80.5,975.8,0
1239659,251.3333,4.216667,5.6,6.199999,80.56667,975.7833,0
1239660,255.5,3.95,5.8,6.199999,80.7,975.75,0
1239661,276,3.983333,7.9,6.199999,80.86667,975.8,0
1239662,260.6667,4.083333,5.5,6.199999,80.9,975.8,0
1239663,245.5,3.716666,4.8,6.199999,80.9,975.8,0
1239664,251.8333,4.1,4.9,6.166666,80.95,975.8,0
1239665,251.6667,4.016666,5.2,6.1,81.13333,975.8,0
1239666,244.5,4.516666,6.2,6.1,81.23333,975.8,0
1239667,252.8333,5.133333,6.1,6.1,81.3,975.8,0
1239668,249.1667,4.183333,6.6,6.183333,81.3,975.8333,0
1239669,247.5,4.533333,5.9,6.199999,81.3,975.8,0
1239670,269.8333,4.683333,6.8,6.199999,81.31667,975.8499,0
1239671,258,3.4,4.8,6.199999,81.3,975.8,0
1239672,266.3333,4.166667,6.5,6.199999,81.21667,975.8,0
1239673,264,4.366666,5.5,6.199999,81.2,975.8,0
1239674,275.1667,3.366667,5.1,6.216667,81.18333,975.8,0
1239675,256.6667,3.8,5.6,6.199999,81.1,975.8,0
1239676,257.8333,4.483333,5.9,6.199999,81.13333,975.8,0
1239677,257,4.966667,6,6.199999,81.13333,975.8,0
1239678,250.5,3.25,4.1,6.199999,81.13333,975.8,0
1239679,252,3.35,5,6.199999,81.18333,975.8333,0
1239680,248.1667,1.983333,3,6.199999,81.3,975.8833,0
1239681,264.8333,2.8,3.9,6.116666,81.4,975.9,0
1239682,262,3.683333,4.9,6.1,81.8,975.9,0
1239683,251.6667,4.033333,5.2,6.1,82.03333,975.9,0
1239684,256.5,3.316667,4.7,6.166666,82.1,975.9,0
1239685,258.8333,3.483333,4.1,6.199999,82.1,975.9,0
1239686,251.8333,2.716666,4.7,6.199999,82.14999,975.9,0
1239687,253.1667,4.75,5.9,6.199999,82.21667,975.9,0
1239688,250.1667,5.366666,6.9,6.199999,82.26667,975.9,0
1239689,246.1667,5.133333,6.7,6.199999,82.25,975.9333,0
1239690,250.8333,5.116666,7.2,6.199999,82.21667,975.9167,0
1239691,258,3.766666,5.2,6.3,82.14999,975.9,0
1239692,249,4.666667,6.8,6.3,82.16666,975.9,0
1239693,250.6667,3.883333,6.9,6.3,82.08333,975.8833,0
1239694,256.3333,5.166667,6.9,6.3,81.96667,975.9,0
1239695,259.1667,3.416666,5.7,6.3,81.9,975.8833,0
1239696,257.8333,3.4,4.9,6.3,81.9,975.8499,0
1239697,244,3.5,6.6,6.283333,81.96667,975.8,0
1239698,255,4.35,6.1,6.216667,82.06667,975.8,0
1239699,269,3.55,5.5,6.3,82.1,975.8,0
1239700,259.3333,3.633333,5.3,6.3,82.03333,975.8,0
1239701,263.1667,3.45,4.3,6.3,82.1,975.8,0
1239702,275.3333,3.083333,5,6.3,82,975.8499,0
1239703,261.1667,3.9,5.4,6.3,81.95,975.9,0
1239704,264.6667,3.716666,5.8,6.3,82,975.9167,0
1239705,273.5,2.616667,4.4,6.3,81.95,976,0
1239706,269.5,3.35,4.4,6.199999,81.9,976.0166,0
1239707,252.3333,3.516666,5,6.199999,81.9,976.05,0
1239708,246.1667,4.483333,5.7,6.199999,82,976.0999,0
1239709,253.3333,3.35,5.7,6.199999,82,976.1166,0
1239710,245.5,4.516666,7.3,6.199999,81.96667,976.1333,0
1239711,233.5,3.116667,4.2,6.199999,81.9,976.2,0
1239712,254.8333,3.966666,5.3,6.199999,81.91666,976.25,0
1239713,243.6667,5.4,7,6.199999,81.88333,976.2833,0
1239714,245.5,4.716667,6.3,6.3,81.78333,976.3833,0
1239715,249.1667,3.983333,6,6.3,81.78333,976.3833,0
1239716,249.3333,4.283333,5.8,6.3,81.71667,976.4333,0
1239717,258,4.033333,6.5,6.3,81.76667,976.5,0
1239718,257.3333,4.55,7.1,6.3,81.75,976.5166,0
1239719,262.6667,2.783333,4.1,6.3,81.7,976.5166,0
1239720,251.1667,4.433333,5.9,6.3,81.7,976.5667,0
1239721,249.8333,3.816667,5.5,6.3,81.68333,976.5166,0
1239722,255.6667,2.85,3.9,6.3,81.68333,976.55,0
1239723,276.8333,3.2,6.2,6.3,81.7,976.5166,0
1239724,230.8333,2.933333,4.9,6.3,81.66666,976.5,0
1239725,237.8333,5.05,7.3,6.3,81.6,976.5166,0
1239726,250.1667,4.2,6,6.3,81.5,976.55,0
1239727,236.5,4.066667,6.3,6.3,81.5,976.5166,0
1239728,235,4.3,5.9,6.3,81.5,976.5667,0
1239729,240.6667,4.866666,6.5,6.3,81.5,976.5833,0
1239730,254,4.516666,7.9,6.35,81.5,976.5999,0
1239731,260.5,5.683333,8.6,6.4,81.31667,976.5833,0
1239732,242.8333,3.466666,4.6,6.4,81.35,976.5333,0
1239733,253,4.083333,5.6,6.4,81.3,976.5,0
1239734,259,5.716667,7.5,6.4,81.11666,976.5,0
1239735,253,4.233333,6,6.4,81.05,976.5,0
1239736,255.5,2.883333,5,6.4,81,976.4833,0
1239737,263,4.166667,6.4,6.4,80.93333,976.4833,0
1239738,241.6667,4.233333,6.3,6.4,80.85,976.4833,0
1239739,253.1667,2.05,4.7,6.4,80.8,976.45,0
1239740,247.6667,4.766666,7.9,6.4,80.75,976.4167,0
1239741,239.8333,3.9,5,6.4,80.63333,976.4167,0
1239742,245.5,4.6,7.1,6.4,80.53333,976.4833,0
1239743,242.3333,3.65,6.1,6.4,80.48333,976.4,0
1239744,242.8333,5.266667,7.3,6.4,80.38333,976.4167,0
1239745,255.8333,5.216667,7.7,6.4,80.2,976.4666,0
1239746,253.3333,3.666667,5.1,6.4,80.1,976.4833,0
1239747,263.8333,4.116666,6.1,6.4,80.01666,976.5,0
1239748,250.6667,6.466667,9.2,6.4,79.81667,976.5,0
1239749,268.1667,4.316667,6.2,6.4,79.64999,976.5333,0
1239750,261,3.683333,5.3,6.449999,79.56667,976.5333,0
1239751,259.6667,4.133333,5.7,6.433333,79.5,976.5999,0
1239752,246.8333,4.116666,6.5,6.4,79.45,976.5999,0
1239753,252.3333,6.25,8.1,6.4,79.38333,976.5999,0
1239754,262.8333,4.85,6.4,6.483333,79.23333,976.65,0
1239755,253.6667,4.45,8.1,6.5,79.14999,976.65,0
1239756,256.5,6.166667,8.7,6.5,79.01666,976.6333,0
1239757,262.8333,4.316667,6.1,6.5,78.85,976.7,0
1239758,249.8333,5.366666,7.3,6.5,78.68333,976.7166,0
1239759,245.8333,5.866666,8,6.5,78.6,976.7,0
1239760,260.3333,6.216667,8.4,6.5,78.45,976.75,0
1239761,254.1667,5.5,7.9,6.5,78.3,976.7833,0
1239762,242.5,5.816666,8,6.5,78.2,976.8,0
1239763,253.8333,4.433333,6.1,6.5,78.13333,976.8,0
1239764,237.3333,5.15,8.6,6.5,78.1,976.7833,0
1239765,251.8333,6.033333,8,6.5,78.05,976.8,0
1239766,246.8333,6.933333,9.3,6.5,77.93333,976.7666,0
1239767,246.3333,4.65,6.1,6.566666,77.8,976.8,0
1239768,241.1667,5.666667,8.7,6.5,77.76667,976.7666,0
1239769,253.6667,4.683333,6.9,6.5,77.7,976.8,0
1239770,252,5.933333,9.7,6.5,77.71667,976.8,0
1239771,247.3333,6.466667,8.3,6.5,77.7,976.8499,0
1239772,254,5,8.2,6.5,77.71667,976.8499,0
1239773,244.1667,6.183333,7.2,6.5,77.8,976.8499,0
1239774,249,5.766666,10,6.5,77.8,976.8,0
1239775,247.1667,6.716667,7.8,6.5,77.76667,976.8833,0
1239776,246.1667,6.316666,9,6.5,77.7,976.8666,0
1239777,251.1667,7.65,9.3,6.5,77.71667,976.9167,0
1239778,247.3333,5.466667,7.1,6.5,77.7,976.9,0
1239779,244.6667,6.266666,8.2,6.5,77.73333,976.9167,0
1239780,253.5,5.3,7.4,6.5,77.8,976.9666,0
1239781,248,5.816666,7.8,6.5,77.91666,976.9333,0
1239782,254.6667,5.6,8.5,6.5,78.03333,976.95,0
1239783,248.6667,6.166667,8.6,6.5,78.1,976.9,0
1239784,247.8333,4.866666,7.2,6.5,78.08333,976.8833,0
1239785,255.3333,4.7,6.4,6.5,78.1,976.9167,0
1239786,252.5,5.416667,7.4,6.433333,78.2,976.9,0
1239787,249,6.133333,7.7,6.4,78.2,976.8666,0
1239788,242.5,5.016666,7.3,6.4,78.2,976.8167,0
1239789,253.8333,5.333333,7.1,6.4,78.2,976.8833,0
1239790,248.3333,5.1,7.3,6.4,78.25,976.8833,0
1239791,257.8333,5.183333,7,6.4,78.31667,976.9,0
1239792,261.5,5.216667,7.2,6.4,78.3,976.9666,0
1239793,257.6667,4.766667,6.9,6.4,78.28333,976.9666,0
1239794,262.3333,6.75,9.1,6.4,78.28333,977,0
1239795,252.3333,5.683333,8.5,6.4,78.2,976.95,0
1239796,265.1667,4.683333,7.5,6.4,78.2,976.9833,0
1239797,245.8333,6.083333,8.6,6.4,78.23333,976.9666,0
1239798,245.5,6.033333,8.2,6.4,78.23333,976.9666,0
1239799,252.3333,5.85,8.7,6.4,78.23333,976.9333,0
1239800,258.5,6.1,9.6,6.4,78.2,976.9666,0
1239801,257.6667,4.5,7.4,6.4,78.16666,976.95,0
1239802,243.1667,5.116666,6.5,6.333333,78.13333,977,0
1239803,253.5,4.9,7.5,6.3,78.18333,977,0
1239804,249.3333,5.65,8.3,6.3,78.26667,977,0
1239805,251,5.233333,7.6,6.3,78.31667,976.95,0
1239806,246.1667,6.183333,8.2,6.3,78.31667,977,0
1239807,255.3333,6.15,8.1,6.3,78.3,977,0
1239808,249.5,4.4,6.5,6.3,78.3,977,0
1239809,244.8333,6.866666,10.1,6.3,78.3,977,0
1239810,249.8333,5.316667,7.3,6.3,78.25,977.0833,0
1239811,248,4.65,5.8,6.3,78.2,977.0833,0
1239812,256.1667,5.983333,7.7,6.3,78.2,977.1166,0
1239813,252.8333,4.766666,7,6.3,78.13333,977.15,0
1239814,256.3333,4.483333,6.9,6.3,78.14999,977.1833,0
1239815,254.1667,6.166666,8.5,6.3,78.28333,977.2333,0
1239816,242.3333,5.05,6.5,6.3,78.3,977.2833,0
1239817,245.6667,6.65,9.8,6.3,78.3,977.2833,0
1239818,253.3333,5.85,8.7,6.3,78.18333,977.3167,0
1239819,244,5.683333,8.4,6.3,78.1,977.3167,0
1239820,248.8333,6.1,7.9,6.3,78.1,977.3666,0
1239821,250.1667,6.733333,8.1,6.3,78.08333,977.3499,0
1239822,262.1667,4.733333,6.7,6.3,78,977.3333,0
1239823,261.8333,4.75,7.2,6.3,78,977.3499,0
1239824,256.1667,5.583333,8.4,6.3,78,977.3833,0
1239825,245.1667,5.216667,7.5,6.3,78,977.3666,0
1239826,251.1667,5.233333,8.6,6.3,78,977.4167,0
1239827,250,5.366666,7.2,6.3,78.08333,977.45,0
1239828,256.5,5.533333,7.3,6.3,78.1,977.5,0
1239829,237.6667,4.383333,5.6,6.3,78.1,977.45,0
1239830,248.6667,5.966667,7.5,6.233333,78.2,977.5,0
1239831,248.8333,4.45,6.1,6.233333,78.2,977.4666,0
1239832,248.6667,5.65,8.4,6.25,78.2,977.4833,0
1239833,253.6667,4.9,7.4,6.3,78.1,977.5,0
1239834,259.5,4.933333,7.9,6.3,78.01666,977.5,0
1239835,253.8333,5.75,8.5,6.3,77.95,977.5333,0
1239836,249,5.65,7.8,6.3,77.9,977.5667,0
1239837,255,6.616666,8.3,6.3,77.81667,977.5999,0
1239838,259.6667,6.6,8.5,6.3,77.66666,977.6166,0
1239839,253.8333,4.45,7.9,6.3,77.51666,977.6333,0
1239840,258.8333,5.016666,6.8,6.4,77.4,977.65,0
1239841,249,4.25,6.9,6.383333,77.4,977.65,0
1239842,246.6667,5.366666,7.3,6.3,77.5,977.6667,0
1239843,254.3333,6.25,7.7,6.3,77.5,977.7,0
1239844,252.3333,5.133333,7.4,6.4,77.5,977.6833,0
1239845,254.3333,4.4,6.9,6.4,77.55,977.6833,0
1239846,261,5.3,8.3,6.4,77.6,977.6166,0
1239847,247.8333,6.233333,8.4,6.4,77.56667,977.7,0
1239848,244.3333,4.333333,5.8,6.4,77.5,977.6667,0
1239849,260.5,4.45,7.3,6.4,77.56667,977.7,0
1239850,265.3333,5.566666,7.6,6.4,77.7,977.7,0
1239851,245.8333,4.333333,5.9,6.4,77.7,977.6833,0
1239852,249.6667,4.9,6,6.4,77.78333,977.7333,0
1239853,252.6667,4.016666,5.1,6.4,77.86667,977.7833,0
1239854,258.6667,4.85,8,6.4,78.03333,977.8,0
1239855,262.6667,2.483333,3.9,6.4,78,977.8666,0
1239856,247.1667,3.8,4.9,6.4,78.1,977.9,0
1239857,243.8333,3.833333,5.6,6.4,78.2,977.9,0
1239858,266.8333,3.65,5.2,6.4,78.2,977.9,0
1239859,258.8333,4.05,5.1,6.4,78.2,977.9167,0
1239860,247.5,3.583333,5,6.4,78.2,977.9,0
1239861,250.1667,3.6,5.4,6.4,78.2,977.9333,0
1239862,264.3333,1.983333,3.1,6.4,78.21667,978,0
1239863,240,3.066667,4.6,6.4,78.3,978.0166,0
1239864,255,3.383333,4.5,6.4,78.33334,978.0833,0
1239865,253.8333,3.55,5.3,6.4,78.4,978.0999,0
1239866,232.6667,2.45,3.7,6.4,78.4,978.1166,0
1239867,227.5,2.666667,3.8,6.4,78.48333,978.15,0
1239868,237.5,3.55,6.4,6.4,78.53333,978.0999,0
1239869,264.1667,3.183333,5.1,6.4,78.55,978.15,0
1239870,252.5,4.1,5.6,6.4,78.51666,978.1333,0
1239871,258.8333,3.3,4.8,6.4,78.45,978.0999,0
1239872,248.5,4.416667,5.7,6.4,78.38333,978.0999,0
1239873,248.3333,4.6,6.1,6.433333,78.26667,978.0833,0
1239874,256.8333,3.633333,5.1,6.5,78.16666,978.0833,0
1239875,251.8333,3.85,5.5,6.5,78.1,978.0999,0
1239876,243.8333,4.566667,7.1,6.5,78.08333,978.0999,0
1239877,249.3333,5.133333,6.4,6.5,78,978.0999,0
1239878,234.8333,2.8,5.4,6.5,77.9,978.0667,0
1239879,255.3333,3.166666,4.9,6.5,77.95,978.0999,0
1239880,248.5,4.266666,5.6,6.5,77.96667,978.0999,0
1239881,236.6667,3.816667,5.3,6.5,78,978.0999,0
1239882,252.5,3.466666,4.3,6.5,78,978.0999,0
